lg,item,syn,sentence,condition,headn,attn,verbn,source_file,language,leftward_entropy,leftward_attn_diff,leftward_attn_to_head,leftward_attn_to_attractor,nsubj_entropy,nsubj_attn_diff,nsubj_attn_to_head,nsubj_attn_to_attractor,top5_layer,top5_entropy,top5_attn_diff,top5_attn_to_head,top5_attn_to_attractor,top5_head_in_top5
russian,41,1,Аргументы против обвинения для адвоката пострадавшей стороны были сокрушительными,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.1813627,-0.062036883687324004,0.18736787730413199,0.24940476099145598,1.3086994,-0.02692061889359823,0.016550390542125176,0.04347100943572341,8,1.6213944,0.017597883939743042,0.04240414500236511,0.02480626106262207,0.0
russian,41,1,Аргументы против обвинений для адвоката пострадавшей стороны был сокрушительным,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.2297091,-0.0995035950847523,0.19013974500740005,0.28964334009215237,1.3413712,-0.033579541942992557,0.012980091873715339,0.0465596338167079,8,1.6298239,0.013599168509244919,0.04085036739706993,0.027251198887825012,0.0
russian,41,1,Аргументы против обвинений для адвоката пострадавшей стороны были сокрушительными,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.1802466,-0.12811980761107405,0.16848756703329854,0.2966073746443726,1.3166654,-0.034003650088096755,0.015407995881060742,0.049411645969157494,8,1.5772641,0.00025585293769836426,0.03520415723323822,0.034948304295539856,0.0
russian,42,1,Видеозапись с лекции для пропустивших занятия студентов была содержательной,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.3246969,-0.2136023967061192,0.20834336332045494,0.42194576002657413,1.4660674,-0.046736274858673224,0.011877403783734409,0.05861367864240763,8,2.3080842,-0.013531804084777832,0.1216244101524353,0.13515621423721313,1.0
russian,42,1,Видеозапись с лекции для пропустивших занятия студентов были содержательными,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.2990465,-0.18105453210300765,0.22929326673620382,0.41034779883921146,1.502896,-0.043179114758291406,0.012985065000254392,0.0561641797585458,8,2.3348746,-0.0002491772174835205,0.1264639049768448,0.1267130821943283,1.0
russian,42,1,Видеозапись с лекций для пропустивших занятия студентов была содержательной,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.3649136,-0.24790767097147182,0.18590281120268629,0.4338104821741581,1.434622,-0.032569029913743414,0.012352032981295603,0.04492106289503901,8,2.28457,0.011479668319225311,0.11916627734899521,0.1076866090297699,1.0
russian,42,1,Видеозапись с лекций для пропустивших занятия студентов были содержательными,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.3392136,-0.2104372062080074,0.2059293932921719,0.4163665995001793,1.4908534,-0.029207599370275793,0.014307897153782964,0.04351549652405876,8,2.3036692,-0.005428649485111237,0.11006008833646774,0.11548873782157898,1.0
russian,42,1,Видеозаписи с лекции для пропустивших занятия студентов была содержательной,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.4793521,-0.19798210697963442,0.2569197663407067,0.4549018733203411,1.4800779,-0.030017165481072323,0.010821068092448228,0.04083823357352055,8,2.4530861,0.05736025422811508,0.14743013679981232,0.09006988257169724,0.0
russian,42,1,Видеозаписи с лекции для пропустивших занятия студентов были содержательными,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.4492792,-0.24520441720890176,0.2332797298331343,0.47848414704203607,1.4778662,-0.040734691285443374,0.009946697190530557,0.050681388475973935,8,2.4610465,0.05224655568599701,0.15783211588859558,0.10558556020259857,0.0
russian,42,1,Видеозаписи с лекций для пропустивших занятия студентов была содержательной,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.4687741,-0.21718003637042785,0.24281962328705048,0.45999965965747835,1.4541873,-0.026011460515239875,0.010318125219588758,0.03632958573482863,8,2.4273546,0.05969315767288208,0.14058272540569305,0.08088956773281097,0.0
russian,42,1,Видеозаписи с лекций для пропустивших занятия студентов были содержательными,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.4521773,-0.2450979780553098,0.22600472679750966,0.47110270485281946,1.4443587,-0.026081514155897555,0.010241094016893104,0.03632260817279066,8,2.4356756,0.07963816076517105,0.15861205756664276,0.07897389680147171,0.0
russian,43,1,Вывод из поражения из-за тщательного анализа ситуации был верным,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.3266807,0.08143441065548206,0.23827199853785458,0.1568375878823725,1.5326612,0.005972578643015443,0.02477052763171351,0.018797948988698066,8,2.4914844,0.008740545560916265,0.0786971574028333,0.06995661184191704,0.3333333333333333
russian,43,1,Вывод из поражения из-за тщательного анализа ситуации были верными,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.2670861,0.11845710723554988,0.2751978325161726,0.1567407252806227,1.5309641,0.009230146485966447,0.02682100655224297,0.017590860066276526,8,2.4798217,0.04834554841121038,0.09955030679702759,0.05120475838581721,0.6666666666666666
russian,43,1,Вывод из поражений из-за тщательного анализа ситуации был верным,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.3444599,0.08773047247221877,0.23969245875336928,0.1519619862811505,1.5402524,-0.0015698539896131828,0.02608363730969685,0.027653491299310034,8,2.4936497,-0.014082377155621847,0.0797380805015564,0.09382045765717824,0.3333333333333333
russian,43,1,Вывод из поражений из-за тщательного анализа ситуации были верными,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.3010879,0.12250778929318724,0.271746139609982,0.14923835031679478,1.5377976,0.0010565221425841746,0.028795180881193202,0.027738658738609027,8,2.492161,0.018522472431262333,0.0956676055987676,0.07714513316750526,0.6666666666666666
russian,43,1,Выводы из поражения из-за тщательного анализа ситуации был верным,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.340288,0.061464943233703016,0.2366637064638916,0.1751987632301886,1.483989,0.0017835929521779297,0.016657489575805307,0.014873896623627376,8,2.4688303,0.019838133205970127,0.08709816883007686,0.06726003562410672,0.3333333333333333
russian,43,1,Выводы из поражения из-за тщательного анализа ситуации были верными,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.3539178,0.02541927794172283,0.21413426552361678,0.18871498758189395,1.5327926,0.006437566836613838,0.02246427885572609,0.016026712019112252,8,2.5008485,0.025959521532058716,0.09048766394456227,0.06452814241250356,0.3333333333333333
russian,43,1,Выводы из поражений из-за тщательного анализа ситуации был верным,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.347437,0.09331256526783542,0.24932554497748194,0.1560129797096465,1.4917703,-0.0056539651173731385,0.018372252856804737,0.024026217974177876,8,2.4690921,0.02986871947844823,0.10301144421100616,0.07314272473255794,0.6666666666666666
russian,43,1,Выводы из поражений из-за тщательного анализа ситуации были верными,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.3689004,0.05605361505357112,0.2222770445094985,0.16622342945592739,1.5410926,-0.0011230297014567163,0.025491154094857655,0.02661418379631437,8,2.4915478,0.01123476525147756,0.09880120555559795,0.08756644030412038,0.6666666666666666
russian,44,1,Выдержка из книги для упрощения процесса запоминания была краткой,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.432432,0.0732679922337411,0.3811503617296694,0.3078823694959283,1.4525245,0.019413350774275036,0.034800628887025245,0.015387278112750213,8,2.3793635,0.140537578612566,0.2008255124092102,0.06028793379664421,1.0
russian,44,1,Выдержка из книги для упрощения процесса запоминания были краткими,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.4063126,0.10739778330898844,0.40747235747403465,0.30007457416504624,1.41908,0.013622543943409815,0.026703748741421562,0.013081204798011748,8,2.4250293,0.1381530798971653,0.19172845780849457,0.05357537791132927,1.0
russian,44,1,Выдержка из книг для упрощения процесса запоминания была краткой,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.3658438,-0.04128074639011174,0.33148708862718196,0.3727678350172937,1.4817245,0.011492263282459381,0.0373754229396606,0.025883159657201216,8,2.377614,0.13262152671813965,0.20446649193763733,0.07184496521949768,1.0
russian,44,1,Выдержка из книг для упрощения процесса запоминания были краткими,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.3648367,-0.0008089567185379565,0.35868256975663826,0.35949152647517624,1.4529042,0.003736502833978744,0.02880580751516589,0.025069304681187142,8,2.4179473,0.11541616171598434,0.18847240507602692,0.07305624336004257,1.0
russian,44,1,Выдержки из книги для упрощения процесса запоминания была краткой,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.3811284,0.14253953523584642,0.4242490150558297,0.28170947981998323,1.3665966,0.0035052477873046967,0.017389211538832435,0.013883963751527739,8,2.3522558,0.11590348556637764,0.16793960332870483,0.052036117762327194,0.0
russian,44,1,Выдержки из книги для упрощения процесса запоминания были краткими,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.4155967,0.0908431685238611,0.39056703058886344,0.29972386206500234,1.4642723,0.005637222246889673,0.022092710356812838,0.016455488109923165,8,2.4605505,0.12267269194126129,0.18697071075439453,0.06429801881313324,1.0
russian,44,1,Выдержки из книг для упрощения процесса запоминания была краткой,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.3525604,0.030069630881189368,0.37203813503438143,0.341968504153192,1.4111642,-0.004839988830517589,0.018159387825294488,0.022999376655812077,8,2.3621483,0.1260267123579979,0.1776842623949051,0.051657550036907196,0.0
russian,44,1,Выдержки из книг для упрощения процесса запоминания были краткими,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.3679594,-0.010034536162856966,0.3441399292903952,0.3541744654532522,1.4848089,-0.0029301004687787096,0.022291685700478535,0.025221786169257243,8,2.432909,0.11318758875131607,0.18142402172088623,0.06823643296957016,1.0
russian,45,1,Выписка из программы во время затянувшегося заседания была сделана,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.4763151,0.12333495736093028,0.3604639295299421,0.23712897216901183,1.4732401,0.03498128343440372,0.04839217613917697,0.013410892704773242,8,2.464068,0.10911577194929123,0.1699642837047577,0.06084851175546646,1.0
russian,45,1,Выписка из программы во время затянувшегося заседания были сделаны,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.4702871,0.12875693495734594,0.37072821463807487,0.2419712796807289,1.4655458,0.03062356225333245,0.04572997048891493,0.01510640823558248,8,2.4447749,0.1274549514055252,0.1886952668428421,0.061240315437316895,1.0
russian,45,1,Выписка из программ во время затянувшегося заседания была сделана,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.5029516,0.014629456897819183,0.29555987821295276,0.28093042131513357,1.479696,0.015901520887553106,0.039822406556421955,0.023920885668868845,8,2.478493,0.028347745537757874,0.13121679425239563,0.10286904871463776,1.0
russian,45,1,Выписка из программ во время затянувшегося заседания были сделаны,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.5016716,0.013066608094231925,0.29942067154552204,0.2863540634512901,1.4801146,0.007814068510915673,0.03417439613332618,0.026360327622410508,8,2.4799697,0.030392557382583618,0.13713975250720978,0.10674719512462616,1.0
russian,45,1,Выписки из программы во время затянувшегося заседания была сделана,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.469919,0.15604714761211652,0.3878265183484473,0.23177937073633076,1.425451,0.03239810259195913,0.04604341195518118,0.01364530936322205,8,2.4338465,0.13731349259614944,0.19450414180755615,0.05719064921140671,1.0
russian,45,1,Выписки из программы во время затянувшегося заседания были сделаны,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.4868262,0.1262573780841194,0.3644268595962785,0.2381694815121591,1.5132624,0.018761781093645142,0.0346109039237517,0.015849122830106553,8,2.4441588,0.07069714367389679,0.13653025031089783,0.06583310663700104,1.0
russian,45,1,Выписки из программ во время затянувшегося заседания была сделана,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.4919511,0.04885940399217361,0.32448169715898983,0.27562229316681625,1.4360046,0.009943774407076927,0.029554062015633355,0.019610287608556425,8,2.4653153,0.07011169195175171,0.15145224332809448,0.08134055137634277,1.0
russian,45,1,Выписки из программ во время затянувшегося заседания были сделаны,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.5015538,0.012161225385352737,0.29722501051364814,0.28506378512829544,1.5049404,0.004444647928209811,0.026812045619410686,0.022367397691200875,8,2.4561703,0.010769978165626526,0.1037050187587738,0.09293504059314728,0.0
russian,46,1,Выход из ситуации для опытного школьного психолога был очевидным,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.4323542,-0.20030289955902844,0.1723112479550764,0.3726141475141048,1.4515938,0.01835275149775466,0.03851027791512305,0.02015752641736839,8,2.3074012,0.018248021602630615,0.0710064172744751,0.05275839567184448,0.0
russian,46,1,Выход из ситуации для опытного школьного психолога были очевидными,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.4342105,-0.23215460814972175,0.1572973217771505,0.3894519299268723,1.5132209,0.013789548294047832,0.03308392402500281,0.019294375730954983,8,2.2073634,0.027419211342930794,0.056369125843048096,0.028949914500117302,0.0
russian,46,1,Выход из ситуаций для опытного школьного психолога был очевидным,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.3840088,-0.2555710866477966,0.14440423591167928,0.3999753225594759,1.4813056,0.0035428789816542962,0.030844498047729874,0.027301619066075578,8,2.3243592,-0.01968931034207344,0.061352070420980453,0.0810413807630539,0.0
russian,46,1,Выход из ситуаций для опытного школьного психолога были очевидными,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.2817322,-0.30550888235547974,0.10731011071375178,0.41281899306923153,1.3973516,-0.00010106203460009123,0.022794431231711838,0.022895493266311927,8,1.6149487,0.0024562347680330276,0.025975769385695457,0.02351953461766243,0.0
russian,46,1,Выходы из ситуации для опытного школьного психолога был очевидным,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.5598527,-0.15534122474782636,0.21923511288769076,0.3745763376355171,1.459276,0.020978414560492063,0.03963094449867196,0.018652529938179896,8,2.3403041,0.042683083564043045,0.09242106974124908,0.04973798617720604,0.0
russian,46,1,Выходы из ситуации для опытного школьного психолога были очевидными,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.5181032,-0.20423887986398767,0.19737824779294896,0.40161712765693663,1.5218894,0.006691637211513035,0.03349265548800183,0.026801018276488797,8,2.3990464,0.018701061606407166,0.08510193228721619,0.06640087068080902,0.0
russian,46,1,Выходы из ситуаций для опытного школьного психолога был очевидным,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.4701484,-0.21905331714951898,0.18430849750584458,0.4033618146553636,1.4782298,0.008897476169282829,0.031773122153872874,0.022875645984590045,8,2.341681,-1.1995434761047363e-05,0.07211509346961975,0.0721270889043808,0.0
russian,46,1,Выходы из ситуаций для опытного школьного психолога были очевидными,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.4319998,-0.257171162602026,0.16798199153272436,0.42515315413475036,1.5194261,1.9745264789144958e-05,0.027136680670786405,0.027116935405997262,8,2.4104834,-0.011537030339241028,0.0750148743391037,0.08655190467834473,0.0
russian,47,1,Доска для афиши к ограде маленького театра была прибита,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.4961363,-0.09208642759476789,0.2708924906037282,0.3629789181984961,1.3804028,-0.02240145367403441,0.007186669091757025,0.029588122765791435,8,2.5820196,0.06615845113992691,0.12823034822940826,0.062071897089481354,0.0
russian,47,1,Доска для афиши к ограде маленького театра были прибиты,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.4467739,-0.06978724080545362,0.2905208880692953,0.36030812887474895,1.3820181,-0.0228531842534887,0.0055653848168347505,0.028418569070323453,8,2.5792503,0.08548475801944733,0.14150288701057434,0.056018128991127014,1.0
russian,47,1,Доска для афиш к ограде маленького театра была прибита,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.381572,-0.11347107796054842,0.259547300966824,0.3730183789273724,1.3944123,-0.0221605423451989,0.006760357631022021,0.02892089997622092,8,2.5291448,0.05752364546060562,0.1102643758058548,0.052740730345249176,0.0
russian,47,1,Доска для афиш к ограде маленького театра были прибиты,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.3651599,-0.06637028534785258,0.28891440862901163,0.35528469397686424,1.3835288,-0.02262120347856706,0.005182139051033924,0.027803342529600983,8,2.521211,0.07347314059734344,0.12112505733966827,0.04765191674232483,0.0
russian,47,1,Доски для афиши к ограде маленького театра была прибита,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.4342177,-0.05052320008690003,0.30840090579295065,0.3589241058798507,1.33835,-0.021474445006254773,0.00663703302202201,0.028111478028276782,8,2.5778801,0.0744795873761177,0.13589686155319214,0.06141727417707443,1.0
russian,47,1,Доски для афиши к ограде маленького театра были прибиты,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.4883635,-0.11140004396438599,0.25509417010471225,0.3664942140690982,1.4004855,-0.021229633297827188,0.0076804815597183666,0.028910114857545556,8,2.5865455,0.04508019983768463,0.10364469885826111,0.05856449902057648,0.0
russian,47,1,Доски для афиш к ограде маленького театра была прибита,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.3398144,-0.06375269467534964,0.2984340599592542,0.36218675463460387,1.3431617,-0.02232723344163843,0.0056822218088973375,0.028009455250535765,8,2.5149322,0.08702251315116882,0.12537068128585815,0.03834816813468933,0.0
russian,47,1,Доски для афиш к ограде маленького театра были прибиты,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.3880236,-0.11572616910971192,0.2482328884029812,0.3639590575126931,1.4109793,-0.020789307945206746,0.007586845991693174,0.028376153936899923,8,2.5263917,0.034231457859277725,0.08757522702217102,0.053343769162893295,0.0
russian,48,1,Задержка из-за наводнения из-за отсутствия достоверной информации была пугающей,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.5705346,0.1309263686519086,0.30998878866004015,0.17906242000813155,1.6444362,-0.013766535580708191,0.019195414284555228,0.03296194986526342,8,2.6603432,0.046196967363357544,0.12576188892126083,0.07956492155790329,0.3333333333333333
russian,48,1,Задержка из-за наводнения из-за отсутствия достоверной информации были пугающими,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.5334811,0.1351957100776258,0.31898580005922733,0.18379008998160154,1.6454538,-0.017116868967677536,0.01637386932285039,0.03349073829052793,8,2.647558,0.039751543353001274,0.11024001985788345,0.07048847650488217,0.3333333333333333
russian,48,1,Задержка из-за наводнений из-за отсутствия достоверной информации была пугающей,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.545101,0.13502757250062972,0.31296824231217724,0.17794066981154752,1.6434518,-0.024225185988184187,0.022551794971920575,0.04677698096010476,8,2.649338,0.06993874162435532,0.14387310047944388,0.07393435885508855,0.3333333333333333
russian,48,1,Задержка из-за наводнений из-за отсутствия достоверной информации были пугающими,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.5018016,0.14976357865230056,0.32795180084889447,0.17818822219659392,1.6380208,-0.02826241257665977,0.018128023708439737,0.04639043628509951,8,2.6282756,0.056948731342951454,0.12652749319871268,0.06957876185576121,0.3333333333333333
russian,48,1,Задержки из-за наводнения из-за отсутствия достоверной информации была пугающей,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.5715954,0.08925565063679156,0.2865610301323415,0.19730537949554997,1.643606,-0.017129859274101142,0.01594436631258844,0.03307422558668958,8,2.646907,-0.001417398452758789,0.08896305163701375,0.09038045008977254,0.0
russian,48,1,Задержки из-за наводнения из-за отсутствия достоверной информации были пугающими,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.5461513,0.08612218713014824,0.2862473200757602,0.200125132945612,1.6582779,-0.02417428743157649,0.01481227980776844,0.038986567239344926,8,2.6449716,-0.010157274703184763,0.08233889440695445,0.0924961691101392,0.0
russian,48,1,Задержки из-за наводнений из-за отсутствия достоверной информации была пугающей,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.5552373,0.10639137398290402,0.2932480274440472,0.1868566534611432,1.6379888,-0.028652450943726916,0.01771715670849243,0.04636960765221934,8,2.6393154,0.013014070689678192,0.09756302585204442,0.08454895516236623,0.3333333333333333
russian,48,1,Задержки из-за наводнений из-за отсутствия достоверной информации были пугающими,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.5345979,0.10588363863041023,0.2935993779406141,0.18771573931020386,1.65339,-0.03371633832516226,0.017176987530467997,0.05089332585563025,8,2.6321132,0.003685109317302704,0.09221937010685603,0.08853426078955333,0.3333333333333333
russian,49,1,Зал для заседания по масштабам небольшого городка был громадным,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.3836145,-0.22383541526069167,0.19163560917804717,0.41547102443873885,1.4650465,-0.02736526207348296,0.007046348918449084,0.034411610991932046,8,2.2042494,0.02240096405148506,0.054649632424116135,0.03224866837263107,0.0
russian,49,1,Зал для заседания по масштабам небольшого городка были громадными,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.3602893,-0.19806749958370345,0.20590603809978347,0.4039735376834869,1.4252453,-0.028306465864086184,0.00590299572392212,0.034209461588008305,8,2.1301603,0.015987437218427658,0.05176980420947075,0.03578236699104309,0.0
russian,49,1,Зал для заседаний по масштабам небольшого городка был громадным,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.3998512,-0.21078289743454662,0.18568498421518598,0.39646788164973257,1.4538596,-0.041178482712464486,0.007560403551676348,0.048738886264140836,8,2.1987352,0.037070075049996376,0.059372931718826294,0.022302856668829918,0.0
russian,49,1,Зал для заседаний по масштабам небольшого городка были громадными,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.3874776,-0.1734927654702915,0.2026823024760233,0.37617506794631483,1.4255663,-0.04225707600975106,0.007162489554739457,0.04941956556449052,8,2.122082,0.027832521125674248,0.0582859180867672,0.03045339696109295,0.0
russian,49,1,Залы для заседания по масштабам небольшого городка был громадным,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.4403318,-0.19481266050133855,0.23716145099606364,0.43197411149740217,1.3698956,-0.020426017835113556,0.00566930818533121,0.026095326020444766,8,2.4112225,0.08846588432788849,0.11939352750778198,0.030927643179893494,0.0
russian,49,1,Залы для заседания по масштабам небольшого городка были громадными,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.479805,-0.22228385721391533,0.21081109206133988,0.4330949492752552,1.3801833,-0.02160398071206886,0.005332426346311059,0.026936407058379918,8,2.3872166,0.06012509949505329,0.0897664949297905,0.029641395434737206,0.0
russian,49,1,Залы для заседаний по масштабам небольшого городка был громадным,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.4628435,-0.16633493308909236,0.24299315023235976,0.40932808332145215,1.3689404,-0.033974550965941826,0.0057767133642261425,0.03975126433016797,8,2.3900669,0.09819541312754154,0.12139060348272324,0.023195190355181694,0.0
russian,49,1,Залы для заседаний по масштабам небольшого городка были громадными,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.5085471,-0.19273885305738075,0.21313379626953974,0.4058726493269205,1.3658391,-0.03520568740479052,0.005406568969234723,0.04061225637402525,8,2.3741846,0.06883744150400162,0.09390843659639359,0.025070995092391968,0.0
russian,50,1,Запчасть для иномарки по меркам современного автовладельца была старой,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.546564,-0.03892448677797802,0.2742723991803359,0.31319688595831396,1.3454883,0.00655724897103673,0.029676023539728875,0.023118774568692144,8,2.3458426,0.014271900057792664,0.08781355619430542,0.07354165613651276,0.0
russian,50,1,Запчасть для иномарки по меркам современного автовладельца были старыми,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.5545738,-0.08019403124053497,0.2652801389078377,0.3454741701483727,1.357955,0.003312639372605575,0.029307021345953976,0.025994381973348402,8,2.5068004,-0.0039023905992507935,0.09754526615142822,0.10144765675067902,0.0
russian,50,1,Запчасть для иномарок по меркам современного автовладельца была старой,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.5797341,-0.033120618923567234,0.28607971167657525,0.31920033060014247,1.3434142,0.009006147296283984,0.032266041407098954,0.02325989411081497,8,2.454038,0.04415201395750046,0.11064010113477707,0.06648808717727661,0.0
russian,50,1,Запчасть для иномарок по меркам современного автовладельца были старыми,SG-PL-PL,SG,PL,PL,tr_rus_all_conditions.csv,russian,1.5831156,-0.07570265766698867,0.27187777038197963,0.3475804280489683,1.3419735,0.004049868787156891,0.0302969766204284,0.02624710783327151,8,2.5463426,0.0004111751914024353,0.10453034937381744,0.10411917418241501,0.0
russian,50,1,Запчасти для иномарки по меркам современного автовладельца была старой,PL-SG-SG,PL,SG,SG,tr_rus_all_conditions.csv,russian,1.4168619,-0.024678245105315,0.2669238102505915,0.2916020553559065,1.2531235,0.004079333152168962,0.020528764516005348,0.016449431363836385,8,2.2902946,0.0064970143139362335,0.0677516907453537,0.061254676431417465,0.0
russian,50,1,Запчасти для иномарки по меркам современного автовладельца были старыми,PL-SG-PL,PL,SG,PL,tr_rus_all_conditions.csv,russian,1.4471506,-0.05452691400423646,0.25389665169641373,0.3084235657006502,1.3874276,-0.0033252875241539526,0.02524381380129346,0.02856910132544741,8,2.3994079,-0.015550121665000916,0.07139179855585098,0.0869419202208519,0.0
russian,50,1,Запчасти для иномарок по меркам современного автовладельца была старой,PL-PL-SG,PL,PL,SG,tr_rus_all_conditions.csv,russian,1.422313,-0.03533768394263461,0.27417748159496114,0.3095151655375957,1.248444,0.004473140223408773,0.020234406106975716,0.015761265883566945,8,2.3595512,0.02416244149208069,0.07745342701673508,0.05329098552465439,0.0
russian,50,1,Запчасти для иномарок по меркам современного автовладельца были старыми,PL-PL-PL,PL,PL,PL,tr_rus_all_conditions.csv,russian,1.4647874,-0.053452328545972705,0.26091227573342624,0.31436460427939894,1.3695858,-0.0004164376740672882,0.025204771772940077,0.025621209447007364,8,2.4301121,-0.00362512469291687,0.07685363292694092,0.08047875761985779,0.0
russian,51,1,Исключение из правила на аккуратно свёрнутую шпаргалку было выписано,SG-SG-SG,SG,SG,SG,tr_rus_all_conditions.csv,russian,1.2829492,-0.1343942565486941,0.24793167657990126,0.38232593312859536,1.6937926,-0.01615598038381614,0.01711951758479734,0.033275497968613475,8,2.384027,-0.05059118568897247,0.1069539487361908,0.15754513442516327,1.0
russian,51,1,Исключение из правила на аккуратно свёрнутую шпаргалку были выписаны,SG-SG-PL,SG,SG,PL,tr_rus_all_conditions.csv,russian,1.2583003,-0.13708187417578302,0.2525927074115316,0.3896745815873146,1.6465034,-0.018528302573622424,0.012452096270863511,0.030980398844485935,8,2.4152396,-0.03317075967788696,0.10772910714149475,0.1408998668193817,1.0
russian,51,1,Исключение из правил на аккуратно свёрнутую шпаргалку было выписано,SG-PL-SG,SG,PL,SG,tr_rus_all_conditions.csv,russian,1.305327,-0.0803699875541497,0.27094893820467403,0.35131892575882373,1.6986244,-0.00832195119826932,0.017118179507088212,0.025440130705357535,8,2.3935134,-0.03037538379430771,0.10150288790464401,0.13187827169895172,1.0
