item,sentence,condition,head_num,attr_num,verb_num,verb,surprisal,model,token
39,çiftçilerin bekçisi normalden çok yavaş gezindi,condition_b,sg,pl,sg,,-6.27445956176233,gpt2,di
39,çiftçinin bekçisi normalden çok yavaş gezindiler,condition_c,sg,sg,pl,,-2.3093352246088545,gpt2,iler
39,çiftçinin bekçisi normalden çok yavaş gezindi,condition_d,sg,sg,sg,,-6.311519759231455,gpt2,di
40,kadınların ninesi geçen seneye göre dinçleştiler,condition_a,sg,pl,pl,,-8.679765577101554,gpt2,tiler
40,kadınların ninesi geçen seneye göre dinçleşti,condition_b,sg,pl,sg,,-6.975599808661036,gpt2,leÅŁti
40,kadının ninesi geçen seneye göre dinçleştiler,condition_c,sg,sg,pl,,-12.801525865250747,gpt2,tiler
40,kadının ninesi geçen seneye göre dinçleşti,condition_d,sg,sg,sg,,-6.768719126215749,gpt2,leÅŁti
1,Şarkıcıların vokalisti sahnede sürekli zıpladılar,condition_a,sg,pl,pl,,-16.09203277595628,gpt2,ladÄ±lar
1,Şarkıcıların vokalisti sahnede sürekli zıpladı,condition_b,sg,pl,sg,,-5.601755958253187,gpt2,ladÄ±
1,Şarkıcının vokalisti sahnede sürekli zıpladılar,condition_c,sg,sg,pl,,-15.99740379386794,gpt2,ladÄ±lar
1,Şarkıcının vokalisti sahnede sürekli zıpladı,condition_d,sg,sg,sg,,-4.9445672536436795,gpt2,ladÄ±
2,Öğrencilerin danışmanı sınıfta birden bayıldılar,condition_a,sg,pl,pl,,-10.154346201460482,gpt2,lar
2,Öğrencilerin danışmanı sınıfta birden bayıldı,condition_b,sg,pl,sg,,-0.5041736333493936,gpt2,Ä±ldÄ±
2,Öğrencinin danışmanı sınıfta birden bayıldılar,condition_c,sg,sg,pl,,-13.695586618858902,gpt2,lar
2,Öğrencinin danışmanı sınıfta birden bayıldı,condition_d,sg,sg,sg,,-0.3448426712189939,gpt2,Ä±ldÄ±
3,Ressamların rakibi atölyeden hızla uzaklaştılar,condition_a,sg,pl,pl,,-11.000434114436967,gpt2,tÄ±lar
3,Ressamların rakibi atölyeden hızla uzaklaştı,condition_b,sg,pl,sg,,-5.949710225582916,gpt2,ĠuzaklaÅŁtÄ±
3,Ressamın rakibi atölyeden hızla uzaklaştılar,condition_c,sg,sg,pl,,-13.515736793615027,gpt2,tÄ±lar
3,Ressamın rakibi atölyeden hızla uzaklaştı,condition_d,sg,sg,sg,,-5.3898664530841724,gpt2,ĠuzaklaÅŁtÄ±
4,Subayların düşmanı aniden küstahça güldülar,condition_a,sg,pl,pl,,-18.56997119233849,gpt2,lar
4,Subayların düşmanı aniden küstahça güldü,condition_b,sg,pl,sg,,-12.271709231696745,gpt2,ĠgÃ¼ldÃ¼
4,Subayın düşmanı aniden küstahça güldülar,condition_c,sg,sg,pl,,-22.55620433609356,gpt2,lar
4,Subayın düşmanı aniden küstahça güldü,condition_d,sg,sg,sg,,-11.40848496738829,gpt2,ĠgÃ¼ldÃ¼
5,Müzisyenlerin hayranı sabaha kadar ağladılar,condition_a,sg,pl,pl,,-8.044954911057014,gpt2,ladÄ±lar
5,Müzisyenlerin hayranı sabaha kadar ağladı,condition_b,sg,pl,sg,,-0.1761405571746463,gpt2,ladÄ±
5,Müzisyenin hayranı sabaha kadar ağladılar,condition_c,sg,sg,pl,,-11.128707718548293,gpt2,ladÄ±lar
5,Müzisyenin hayranı sabaha kadar ağladı,condition_d,sg,sg,sg,,-0.1066278891715658,gpt2,ladÄ±
6,Borsacıların çalışanı arada sırada sıkıldılar,condition_a,sg,pl,pl,,-6.8747134098037055,gpt2,lar
6,Borsacıların çalışanı arada sırada sıkıldı,condition_b,sg,pl,sg,,-10.580978060011024,gpt2,Ä±ldÄ±
6,Borsacının çalışanı arada sırada sıkıldılar,condition_c,sg,sg,pl,,-9.876220673999374,gpt2,lar
6,Borsacının çalışanı arada sırada sıkıldı,condition_d,sg,sg,sg,,-9.777894064917485,gpt2,Ä±ldÄ±
7,Profesörlerin sekreteri günden güne zayıfladılar,condition_a,sg,pl,pl,,-20.00077466481619,gpt2,ladÄ±lar
7,Profesörlerin sekreteri günden güne zayıfladı,condition_b,sg,pl,sg,,-6.812384145408609,gpt2,ladÄ±
7,Profesörün sekreteri günden güne zayıfladılar,condition_c,sg,sg,pl,,-21.643603852722396,gpt2,ladÄ±lar
7,Profesörün sekreteri günden güne zayıfladı,condition_d,sg,sg,sg,,-5.857685748759245,gpt2,ladÄ±
8,Veterinerlerin asistanı geceden önce uyudular,condition_a,sg,pl,pl,,-5.588385683009811,gpt2,lar
8,Veterinerlerin asistanı geceden önce uyudu,condition_b,sg,pl,sg,,-1.1391000007223022,gpt2,udu
8,Veterinerin asistanı geceden önce uyudular,condition_c,sg,sg,pl,,-8.800967254609404,gpt2,lar
8,Veterinerin asistanı geceden önce uyudu,condition_d,sg,sg,sg,,-0.9310916280353084,gpt2,udu
9,Yönetmenlerin masörü yorgun argın yattılar,condition_a,sg,pl,pl,,-9.530856809356939,gpt2,tÄ±lar
9,Yönetmenlerin masörü yorgun argın yattı,condition_b,sg,pl,sg,,-14.389334363492921,gpt2,ĠyattÄ±
9,Yönetmenin masörü yorgun argın yattılar,condition_c,sg,sg,pl,,-14.055664631178555,gpt2,tÄ±lar
9,Yönetmenin masörü yorgun argın yattı,condition_d,sg,sg,sg,,-14.493229770809748,gpt2,ĠyattÄ±
10,Teknisyenlerin eğitmeni olağanüstü hızlı koştular,condition_a,sg,pl,pl,,-8.245282366573823,gpt2,lar
10,Teknisyenlerin eğitmeni olağanüstü hızlı koştu,condition_b,sg,pl,sg,,-13.967312327916106,gpt2,ĠkoÅŁtu
10,Teknisyenin eğitmeni olağanüstü hızlı koştular,condition_c,sg,sg,pl,,-9.953742885771689,gpt2,lar
10,Teknisyenin eğitmeni olağanüstü hızlı koştu,condition_d,sg,sg,sg,,-13.288295929224393,gpt2,ĠkoÅŁtu
11,Turistlerin rehberi aç susuz dolaştılar,condition_a,sg,pl,pl,,-8.553061142696698,gpt2,tÄ±lar
11,Turistlerin rehberi aç susuz dolaştı,condition_b,sg,pl,sg,,-4.136744104622964,gpt2,tÄ±
11,Turistin rehberi aç susuz dolaştılar,condition_c,sg,sg,pl,,-12.886622880897665,gpt2,tÄ±lar
11,Turistin rehberi aç susuz dolaştı,condition_d,sg,sg,sg,,-4.364207326758209,gpt2,tÄ±
12,Zanlıların şahidi adliyeden çabucak çıktılar,condition_a,sg,pl,pl,,-14.427829584200845,gpt2,ĠÃ§Ä±ktÄ±lar
12,Zanlıların şahidi adliyeden çabucak çıktı,condition_b,sg,pl,sg,,-1.4661789278989783,gpt2,ĠÃ§Ä±ktÄ±
12,Zanlının şahidi adliyeden çabucak çıktılar,condition_c,sg,sg,pl,,-14.60019197275676,gpt2,ĠÃ§Ä±ktÄ±lar
12,Zanlının şahidi adliyeden çabucak çıktı,condition_d,sg,sg,sg,,-1.5458278771318639,gpt2,ĠÃ§Ä±ktÄ±
13,Bursiyerlerin kefili nedensiz yere kızdılar,condition_a,sg,pl,pl,,-9.991810213644266,gpt2,dÄ±lar
13,Bursiyerlerin kefili nedensiz yere kızdı,condition_b,sg,pl,sg,,-0.9949989192433958,gpt2,dÄ±
13,Bursiyerin kefili nedensiz yere kızdılar,condition_c,sg,sg,pl,,-14.655174138306995,gpt2,dÄ±lar
13,Bursiyerin kefili nedensiz yere kızdı,condition_d,sg,sg,sg,,-0.5344119669893943,gpt2,dÄ±
14,Futbolcuların kaptanı etrafta amaçsızca gezdilar,condition_a,sg,pl,pl,,-2.072026167694364,gpt2,ar
14,Futbolcuların kaptanı etrafta amaçsızca gezdi,condition_b,sg,pl,sg,,-15.419972731526665,gpt2,Ġgezdi
14,Futbolcunun kaptanı etrafta amaçsızca gezdilar,condition_c,sg,sg,pl,,-1.7294198728758647,gpt2,ar
14,Futbolcunun kaptanı etrafta amaçsızca gezdi,condition_d,sg,sg,sg,,-15.131175336614215,gpt2,Ġgezdi
15,Yazarların editörü biraz önce aradılar,condition_a,sg,pl,pl,,-4.725426959914289,gpt2,adÄ±lar
15,Yazarların editörü biraz önce aradı,condition_b,sg,pl,sg,,-12.332430114340971,gpt2,ĠaradÄ±
15,Yazarın editörü biraz önce aradılar,condition_c,sg,sg,pl,,-6.7542849662941356,gpt2,adÄ±lar
15,Yazarın editörü biraz önce aradı,condition_d,sg,sg,sg,,-9.328700146365552,gpt2,ĠaradÄ±
16,Askerlerin berberi tamamen gereksizce bağırdılar,condition_a,sg,pl,pl,,-9.96619305383295,gpt2,dÄ±lar
16,Askerlerin berberi tamamen gereksizce bağırdı,condition_b,sg,pl,sg,,-20.88297549482085,gpt2,ĠbaÄŁÄ±rdÄ±
16,Askerin berberi tamamen gereksizce bağırdılar,condition_c,sg,sg,pl,,-12.958610690965216,gpt2,dÄ±lar
16,Askerin berberi tamamen gereksizce bağırdı,condition_d,sg,sg,sg,,-19.278856161970847,gpt2,ĠbaÄŁÄ±rdÄ±
17,Yarışmacıların koçu çok kibar davrandılar,condition_a,sg,pl,pl,,-8.10108936036803,gpt2,dÄ±lar
17,Yarışmacıların koçu çok kibar davrandı,condition_b,sg,pl,sg,,-1.1962801905418907,gpt2,dÄ±
17,Yarışmacının koçu çok kibar davrandılar,condition_c,sg,sg,pl,,-12.5683215182644,gpt2,dÄ±lar
17,Yarışmacının koçu çok kibar davrandı,condition_d,sg,sg,sg,,-1.7939477634795906,gpt2,dÄ±
18,Sporcuların antrenörü yüksek sesle konuştular,condition_a,sg,pl,pl,,-9.412238999195653,gpt2,lar
18,Sporcuların antrenörü yüksek sesle konuştu,condition_b,sg,pl,sg,,-5.106217186842651,gpt2,ĠkonuÅŁtu
18,Sporcunun antrenörü yüksek sesle konuştular,condition_c,sg,sg,pl,,-11.756700992312632,gpt2,lar
18,Sporcunun antrenörü yüksek sesle konuştu,condition_d,sg,sg,sg,,-5.346574636243685,gpt2,ĠkonuÅŁtu
19,Berberlerin çırağı çok yavaş çalıştılar,condition_a,sg,pl,pl,,-19.947823270407344,gpt2,ĠÃ§alÄ±ÅŁtÄ±lar
19,Berberlerin çırağı çok yavaş çalıştı,condition_b,sg,pl,sg,,-10.7669869279476,gpt2,ĠÃ§alÄ±ÅŁtÄ±
19,Berberin çırağı çok yavaş çalıştılar,condition_c,sg,sg,pl,,-22.324644143249465,gpt2,ĠÃ§alÄ±ÅŁtÄ±lar
19,Berberin çırağı çok yavaş çalıştı,condition_d,sg,sg,sg,,-10.63021118950822,gpt2,ĠÃ§alÄ±ÅŁtÄ±
20,Muhabirlerin patronu saatlerce durmaksızın içtilar,condition_a,sg,pl,pl,,-6.126143099519451,gpt2,ar
20,Muhabirlerin patronu saatlerce durmaksızın içti,condition_b,sg,pl,sg,,-4.526177491653087,gpt2,ti
20,Muhabirin patronu saatlerce durmaksızın içtilar,condition_c,sg,sg,pl,,-5.421277020472454,gpt2,ar
20,Muhabirin patronu saatlerce durmaksızın içti,condition_d,sg,sg,sg,,-4.380218911553537,gpt2,ti
21,Oyuncuların dublörü feci bir şekilde öldülar,condition_a,sg,pl,pl,,-22.249427186929314,gpt2,lar
21,Oyuncuların dublörü feci bir şekilde öldü,condition_b,sg,pl,sg,,-4.294088280174933,gpt2,ĠÃ¶ldÃ¼
21,Oyuncunun dublörü feci bir şekilde öldülar,condition_c,sg,sg,pl,,-25.160844435158214,gpt2,lar
21,Oyuncunun dublörü feci bir şekilde öldü,condition_d,sg,sg,sg,,-4.020928579774837,gpt2,ĠÃ¶ldÃ¼
22,Sunucuların kuaförü ilk kez çılgınca eğlendilar,condition_a,sg,pl,pl,,-3.4315402516496722,gpt2,ar
22,Sunucuların kuaförü ilk kez çılgınca eğlendi,condition_b,sg,pl,sg,,-0.661797796656968,gpt2,lendi
22,Sunucunun kuaförü ilk kez çılgınca eğlendilar,condition_c,sg,sg,pl,,-3.080927132537604,gpt2,ar
22,Sunucunun kuaförü ilk kez çılgınca eğlendi,condition_d,sg,sg,sg,,-1.0173232992212935,gpt2,lendi
23,Garsonların şefi şikayetten hemen sonra sustular,condition_a,sg,pl,pl,,-6.017079957509499,gpt2,ular
23,Garsonların şefi şikayetten hemen sonra sustu,condition_b,sg,pl,sg,,-0.20396888717919082,gpt2,u
23,Garsonun şefi şikayetten hemen sonra sustular,condition_c,sg,sg,pl,,-7.755479904500166,gpt2,ular
23,Garsonun şefi şikayetten hemen sonra sustu,condition_d,sg,sg,sg,,-0.13415221834287896,gpt2,u
24,Noterlerin şoförü her zamanki gibi geciktilar,condition_a,sg,pl,pl,,-7.403230542447789,gpt2,ar
24,Noterlerin şoförü her zamanki gibi gecikti,condition_b,sg,pl,sg,,-1.8353950663895748,gpt2,ti
24,Noterin şoförü her zamanki gibi geciktilar,condition_c,sg,sg,pl,,-6.417144624085358,gpt2,ar
24,Noterin şoförü her zamanki gibi gecikti,condition_d,sg,sg,sg,,-2.1138114165132937,gpt2,ti
25,Tenisçilerin terapisti akşama kadar sessizce oturdular,condition_a,sg,pl,pl,,-6.150096843131623,gpt2,lar
25,Tenisçilerin terapisti akşama kadar sessizce oturdu,condition_b,sg,pl,sg,,-7.763248704804941,gpt2,Ġoturdu
25,Tenisçinin terapisti akşama kadar sessizce oturdular,condition_c,sg,sg,pl,,-9.01504781875041,gpt2,lar
25,Tenisçinin terapisti akşama kadar sessizce oturdu,condition_d,sg,sg,sg,,-7.8040423016589955,gpt2,Ġoturdu
26,Mankenlerin menajeri akşamki gösteriden önce kaçtılar,condition_a,sg,pl,pl,,-8.464967501341148,gpt2,tÄ±lar
26,Mankenlerin menajeri akşamki gösteriden önce kaçtı,condition_b,sg,pl,sg,,-18.275907000726015,gpt2,ĠkaÃ§tÄ±
26,Mankenin menajeri akşamki gösteriden önce kaçtılar,condition_c,sg,sg,pl,,-11.157183917947554,gpt2,tÄ±lar
26,Mankenin menajeri akşamki gösteriden önce kaçtı,condition_d,sg,sg,sg,,-18.749122080089258,gpt2,ĠkaÃ§tÄ±
27,Hastaların cerrahı bile bile geç kaldılar,condition_a,sg,pl,pl,,-11.316722592124533,gpt2,ĠkaldÄ±lar
27,Hastaların cerrahı bile bile geç kaldı,condition_b,sg,pl,sg,,-7.071418222762741,gpt2,ĠkaldÄ±
27,Hastanın cerrahı bile bile geç kaldılar,condition_c,sg,sg,pl,,-13.81469905112407,gpt2,ĠkaldÄ±lar
27,Hastanın cerrahı bile bile geç kaldı,condition_d,sg,sg,sg,,-4.243456587760923,gpt2,ĠkaldÄ±
28,Mimarların elemanı beklenmedik bir anda hastalandılar,condition_a,sg,pl,pl,,-15.113155682387413,gpt2,dÄ±lar
28,Mimarların elemanı beklenmedik bir anda hastalandı,condition_b,sg,pl,sg,,-0.8777604959333549,gpt2,alandÄ±
28,Mimarın elemanı beklenmedik bir anda hastalandılar,condition_c,sg,sg,pl,,-20.520583283951186,gpt2,dÄ±lar
28,Mimarın elemanı beklenmedik bir anda hastalandı,condition_d,sg,sg,sg,,-0.8353230029110279,gpt2,alandÄ±
29,İzcilerin lideri sert rüzgardan dolayı üşüdülar,condition_a,sg,pl,pl,,-19.210940901075727,gpt2,lar
29,İzcilerin lideri sert rüzgardan dolayı üşüdü,condition_b,sg,pl,sg,,-1.8673181420774276,gpt2,Ã¼dÃ¼
29,İzcinin lideri sert rüzgardan dolayı üşüdülar,condition_c,sg,sg,pl,,-22.036973578665467,gpt2,lar
29,İzcinin lideri sert rüzgardan dolayı üşüdü,condition_d,sg,sg,sg,,-1.9749061888909292,gpt2,Ã¼dÃ¼
30,Diplomatların misafiri yemekten sonra yine acıktılar,condition_a,sg,pl,pl,,-5.07018028614616,gpt2,tÄ±lar
30,Diplomatların misafiri yemekten sonra yine acıktı,condition_b,sg,pl,sg,,-0.8453176026832692,gpt2,tÄ±
30,Diplomatın misafiri yemekten sonra yine acıktılar,condition_c,sg,sg,pl,,-10.229481981969426,gpt2,tÄ±lar
30,Diplomatın misafiri yemekten sonra yine acıktı,condition_d,sg,sg,sg,,-0.7172972860209998,gpt2,tÄ±
31,Spikerlerin makyözü erken ödemeden dolayı sevindilar,condition_a,sg,pl,pl,,-25.529366107704625,gpt2,ilar
31,Spikerlerin makyözü erken ödemeden dolayı sevindi,condition_b,sg,pl,sg,,-0.7129358059951191,gpt2,di
31,Spikerin makyözü erken ödemeden dolayı sevindilar,condition_c,sg,sg,pl,,-23.624370694406778,gpt2,ilar
31,Spikerin makyözü erken ödemeden dolayı sevindi,condition_d,sg,sg,sg,,-0.5040452912961872,gpt2,di
32,Aktörlerin psikoloğu mesaiden hemen sonra uzandılar,condition_a,sg,pl,pl,,-9.907399752739593,gpt2,dÄ±lar
32,Aktörlerin psikoloğu mesaiden hemen sonra uzandı,condition_b,sg,pl,sg,,-22.587900050716975,gpt2,ĠuzandÄ±
32,Aktörün psikoloğu mesaiden hemen sonra uzandılar,condition_c,sg,sg,pl,,-13.418043768618917,gpt2,dÄ±lar
32,Aktörün psikoloğu mesaiden hemen sonra uzandı,condition_d,sg,sg,sg,,-23.141077431702975,gpt2,ĠuzandÄ±
33,Gazetecilerin stajyeri ilk denemede epey zorlandılar,condition_a,sg,pl,pl,,-7.464625597083398,gpt2,lar
33,Gazetecilerin stajyeri ilk denemede epey zorlandı,condition_b,sg,pl,sg,,-0.5803063542897264,gpt2,landÄ±
33,Gazetecinin stajyeri ilk denemede epey zorlandılar,condition_c,sg,sg,pl,,-12.337110794166854,gpt2,lar
33,Gazetecinin stajyeri ilk denemede epey zorlandı,condition_d,sg,sg,sg,,-0.7195056722450665,gpt2,landÄ±
34,Polislerin amiri geç bir vakitte kalktılar,condition_a,sg,pl,pl,,-7.830796610757817,gpt2,tÄ±lar
34,Polislerin amiri geç bir vakitte kalktı,condition_b,sg,pl,sg,,-16.75684065596431,gpt2,ĠkalktÄ±
34,Polisin amiri geç bir vakitte kalktılar,condition_c,sg,sg,pl,,-12.689782545609749,gpt2,tÄ±lar
34,Polisin amiri geç bir vakitte kalktı,condition_d,sg,sg,sg,,-17.71426119401153,gpt2,ĠkalktÄ±
35,Milyonerlerin ortağı müthiş bir ağrıyla uyandılar,condition_a,sg,pl,pl,,-10.365065536673027,gpt2,dÄ±lar
35,Milyonerlerin ortağı müthiş bir ağrıyla uyandı,condition_b,sg,pl,sg,,-0.20812151577343013,gpt2,dÄ±
35,Milyonerin ortağı müthiş bir ağrıyla uyandılar,condition_c,sg,sg,pl,,-13.523287519918506,gpt2,dÄ±lar
35,Milyonerin ortağı müthiş bir ağrıyla uyandı,condition_d,sg,sg,sg,,-0.27368080783221155,gpt2,dÄ±
36,Kadınların jinekoloğu boş bir caddede yürüdülar,condition_a,sg,pl,pl,,-20.85213969345175,gpt2,lar
36,Kadınların jinekoloğu boş bir caddede yürüdü,condition_b,sg,pl,sg,,-10.590613903973566,gpt2,ĠyÃ¼rÃ¼dÃ¼
36,Kadının jinekoloğu boş bir caddede yürüdülar,condition_c,sg,sg,pl,,-21.989309618874746,gpt2,lar
36,Kadının jinekoloğu boş bir caddede yürüdü,condition_d,sg,sg,sg,,-9.677675646676105,gpt2,ĠyÃ¼rÃ¼dÃ¼
37,Politikacıların tercümanı toplantıdan sonra birden sarardılar,condition_a,sg,pl,pl,,-14.151468598737587,gpt2,dÄ±lar
37,Politikacıların tercümanı toplantıdan sonra birden sarardı,condition_b,sg,pl,sg,,-11.582527970408435,gpt2,ardÄ±
37,Politikacının tercümanı toplantıdan sonra birden sarardılar,condition_c,sg,sg,pl,,-16.874908809573437,gpt2,dÄ±lar
37,Politikacının tercümanı toplantıdan sonra birden sarardı,condition_d,sg,sg,sg,,-11.377105012911862,gpt2,ardÄ±
38,Mühendislerin işvereni yabancı bir ülkede kayboldular,condition_a,sg,pl,pl,,-10.863831734509654,gpt2,dular
38,Mühendislerin işvereni yabancı bir ülkede kayboldu,condition_b,sg,pl,sg,,-27.24561262547235,gpt2,Ġkayboldu
38,Mühendisin işvereni yabancı bir ülkede kayboldular,condition_c,sg,sg,pl,,-14.227486306280156,gpt2,dular
38,Mühendisin işvereni yabancı bir ülkede kayboldu,condition_d,sg,sg,sg,,-25.427178144145564,gpt2,Ġkayboldu
